content,label,num_words,num_unique_words,words_vs_unique
"van sinh, n, vietnam acad sci & technol, iebr, 18 hoang quoc viet, hanoi, vietnam",1,15,14,87.5
"vietnam natl univ, univ sci, fac maths & comp sci, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,20,18,85.71428571428571
"vietnam acad sci & technol, inst environm technol, 18 hoang quoc viet rd, hanoi, vietnam",1,15,13,81.25
"ton duc thang univ, fac elect & elect engn, dept elect engn, 19 nguyen huu tho st, ho chi minh city, vietnam",5,22,19,82.6086956521739
"vnu hcmc, int univ, dept biomed engn, tissue engn & regenerat med grp, ho chi minh city 70000, vietnam",0,19,19,95.0
"vietnam natl univ, univ sci, biol & biotechnol fac, dept plant physiol, hochiminh city, vietnam",0,15,14,87.5
"vietnam acad sci & technol, inst mat sci, 8 hoang quoc viet rd, hanoi, vietnam",1,15,14,87.5
"vietnam acad sci & technol, inst mat sci, hanoi, vietnam",1,10,9,81.81818181818183
"hanoi univ technol hust, adv inst sci & technol, hanoi, vietnam",8,11,11,91.66666666666666
"vietnam natl univ, univ sci, deparment organ chem, fac chem, hochiminh city 721337, vietnam",0,14,12,80.0
"hanoi univ sci & technol, vietnam cleaner prod ctr vncpc, room 228b ta quang buu e lib,1 dai co viet st, hai ba trung, ha noi, vietnam",8,27,26,92.85714285714286
"viet nam natl univ, dept chem & environm engn, hanoi, vietnam",9,11,11,91.66666666666666
"hanoi univ sci & technol hust, sch engn phys sep, dept elect mat, 1 dai co viet rd, hanoi, vietnam",8,20,20,95.23809523809523
"can tho univ, dept vet med, coll agr & appl biol, campus 2,3-2 st, ninh kieu, can tho, vietnam",4,19,18,90.0
"hue coll med & pharm, hue, vietnam",7,7,7,87.5
"vietnam acad sci & technol, vietnam natl museum nat, 18 hoang quoc viet red, hanoi, vietnam",1,16,14,82.35294117647058
"vietnam acad sci & technol, inst oceanog, 01 cau da, nha trang, vietnam",1,13,12,85.71428571428571
"vietnam natl univ, hanoi vnu, sch med & pharm, 144 xuan thuy, hanoi, vietnam",9,14,13,86.66666666666667
"hanoi univ sports & phys educ, sci dept, hanoi, vietnam",8,10,10,90.9090909090909
"vietnam natl univ, dept hist, hanoi, vietnam",9,7,6,75.0
"hanoi univ sci, fac chem, 19 le thanh tong, hanoi, vietnam",9,11,11,91.66666666666666
"ibt vast, prot biochem lab, hanoi, vietnam",1,7,7,87.5
"vietnam natl univ, univ sci, dept biochem, ward 4,dist 5, ho chi minh city 749000, vietnam",0,16,15,88.23529411764706
"vietnam natl univ, univ sci, fac chem, dept phys chem, ho chi minh city, vietnam",0,15,13,81.25
"ho chi minh city univ technol, dept power syst, fac elect & elect engn, ho chi minh city, vietnam",0,19,15,75.0
"can tho univ, coll engn technol, can tho, vietnam",4,9,8,80.0
"ton duc thang univ, fac appl sci, ho chi minh city 70000, vietnam",5,13,13,92.85714285714286
"viet nam natl univ, univ law & econ, dept math econ, ho chi minh city, vietnam",0,16,15,88.23529411764706
"nam can tho univ, teacher coll, dept math, can tho, vietnam",4,11,10,83.33333333333334
"vietnam acad sci & technol, inst mat sci, 18 hoang quoc viet, cau giay, ha noi, vietnam",1,17,16,88.88888888888889
"ton duc thang univ, inst computat sci, div computat math & engn, ho chi minh city 700000, vietnam",5,18,17,89.47368421052632
"hue univ, coll med & pharm, dept oncol, hue, vietnam",7,10,10,90.9090909090909
"hanoi univ sci & technol, dept ship engn & fluid mech, 1 daicoviet, hanoi, vietnam",8,15,14,87.5
"vietnam acad sci & technol, inst math, 18 hoang quoc viet rd, hanoi, vietnam",1,14,13,86.66666666666667
"ho chi minh city univ technol, dept food technol, 268 ly thuong kiet st, ho chi minh city 70000, vietnam",0,20,15,71.42857142857143
"vietnam natl univ hanoi, hanoi, vietnam",9,6,4,57.14285714285714
"vietnam natl univ hanoi, vnu univ social sci & humanities, 336 nguyen trai st, hanoi, vietnam",9,16,13,76.47058823529412
"can tho univ, coll informat & commun technol, 3-2 st, can tho city, vietnam",4,14,12,80.0
"ho chi minh city univ technol, fac elect & elect engn, vnu hcm, ho chi minh city, vietnam",0,18,14,73.68421052631578
"vast, inst oceanog, 01 cau da, nha trang, vietnam",1,9,9,90.0
"hanoi univ sci & technol, dept appl mech, 1 dai co viet rd, hanoi, vietnam",8,15,15,93.75
"vietnam natl univ, vnu univ sci, fac environm sci, 334 nguyen trai, hanoi, vietnam",9,14,12,80.0
"vietnam natl univ, vnu univ sci, fac chem, dept chem technol, 19 le thanh tong, hanoi, vietnam",9,17,16,88.88888888888889
"vietnam natl univ ho chi minh city, univ informat technol, fac comp networks & commun, dept comp networks,linh trung ward, 6 quarter, ho chi minh city, vietnam",0,27,20,71.42857142857143
"ton duc thang univ, fac civil engn, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,21,21,95.45454545454545
"hanoi univ sci & technol, key lab met mat technol, 1 daico viet, hanoi, vietnam",8,15,14,87.5
"viet nam acad sci & technol, inst nat prod chem, 18 hoang quoc viet rd, hanoi, vietnam",1,17,16,88.88888888888889
"duytan univ, k7-25 quang trung, da nang, vietnam",6,8,8,88.88888888888889
"vietnam natl univ, hanoi univ sci, nano & energy ctr, hanoi, vietnam",9,12,11,84.61538461538461
"hust, itims, 1 dai co viet rd, hanoi 10000, vietnam",8,10,10,90.9090909090909
"grad univ sci & technol, vietnam acad sci & technol, 18 hoang quoc viet, hanoi 10000, vietnam",1,17,13,72.22222222222221
"vast, inst marine geol & geophys, a27 bldg,18 hoang quoc viet, hanoi, vietnam",1,13,13,92.85714285714286
"ton duc thang univ, arthropod ecol & biol control res grp, ho chi minh city, vietnam",5,16,16,94.11764705882352
"hue univ, hue univ med & pharm, fac pharm, 06 ngo quyen str, hue 47000, vietnam",7,16,13,76.47058823529412
"hanoi univ sci & technol, sch informat & commun technol, 1 dai co viet, hanoi, vietnam",8,16,14,82.35294117647058
"hanoi univ sci & technol, sch technol, 1 dai co viet, hanoi, vietnam",8,13,12,85.71428571428571
"vietnam natl univ hochiminh city, univ sci, 227 nguyen van cu st, ho chi minh city, vietnam",0,17,14,77.77777777777779
"hue univ, coll educ, dept phys, 34 le loi, hue city, vietnam",7,12,11,84.61538461538461
"vietnam acad sci & technol, inst math, hanoi, vietnam",1,9,8,80.0
"ton duc thang univ, fac sci appl, ho chi minh city 70000, vietnam",5,13,13,92.85714285714286
"vietnam acad sci & technol, grad univ sci & technol, 18-hoang quoc viet, hanoi, vietnam",1,15,11,68.75
"vast, igs, 18 hoang quoc viet, hanoi, vietnam",1,8,8,88.88888888888889
"cantho univ, biotechnol res & dev inst, campus 2,3-2 st, cantho city, vietnam",4,13,12,85.71428571428571
"vietnam natl univ, univ econ & business, room 100,bldg e4,144 xuan thuy rd, hanoi 00844, vietnam",9,16,15,88.23529411764706
"vnua, dept comp sci, hanoi, vietnam",3,6,6,85.71428571428571
"vnu, univ engn & technol, hanoi, vietnam",9,7,7,87.5
"vietnam natl univ, coll sci, dept math, 334 nguyen trai, hanoi, vietnam",9,12,11,84.61538461538461
"vietnam acad sci & technol, inst environm technol, danang environm technol ctr, tran dai nghia rd, da nang, vietnam",1,19,16,80.0
"vast, vietnam natl museum nat, 18 hoang quoc viet, hanoi, vietnam",1,11,10,83.33333333333334
"hue univ, coll sci, dept environm sci, hue 470000, vietnam",7,10,8,72.72727272727273
"hanoi univ sci & technol, dept fluid mech & ship engn, hanoi, vietnam",8,13,12,85.71428571428571
"vietnam natl univ, hanoi univ sci, res ctr environm monitoring & modeling, hanoi, vietnam",9,14,13,86.66666666666667
"viet nam natl univ, ha noi univ sci, dept math, hanoi, vietnam",9,12,12,92.3076923076923
"vietam acad sci & technol, inst math, hanoi, vietnam",1,9,9,90.0
"nam, nh; minh, cv, vietnam acad sci & technol, inst marine biochem, adv ctr bioorgan chem, 18 hoang quoc viet, hanoi 100000, vietnam",1,23,22,91.66666666666666
"hanoi univ sci & technol, dept biomed engn, hanoi, vietnam",8,10,10,90.9090909090909
"vietnam natl univ ho chi minh city, univ sci, dept organ chem, fac chem, ho chi minh city, vietnam",0,19,12,60.0
"duy tan univ, inst res & dev, da nang, vietnam",6,10,10,90.9090909090909
"vietnam acad sci & technol, vietnam natl museum nat, hanoi, vietnam",1,11,9,75.0
"vietnam natl univ sci, hanoi univ sci, fac chem, 19 le thanh tong, hanoi, vietnam",9,15,12,75.0
"hanoi univ sci & technol, fac elect & telecommun, 1 daicoviet, hanoi, vietnam",8,13,12,85.71428571428571
"hue univ, hue univ sci, dept chem, hue city, vietnam",7,10,8,72.72727272727273
"vietnam acad sci & technol, inst mat sci, lab magnetism & superconduct, 18 hoang quoc viet, hanoi, vietnam",1,18,16,84.21052631578947
"univ sci & technol hanoi, space & aeronaut dept, hanoi, vietnam",8,11,9,75.0
"hanoi univ sci & technol, dept chem engn, 1 dai co viet, hanoi, vietnam",8,14,14,93.33333333333333
"ton duc thang univ, fac elect & elect engn, dist 7, ho chi minh city 70000, vietnam",5,17,16,88.88888888888889
"ton duc thang univ, atom mol & opt phys res grp, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,25,25,96.15384615384616
"hanoi univ sci, fac environm sci, 334 nguyen trai rd, hanoi, vietnam",9,12,11,84.61538461538461
"vietnam acad sci & technol, inst phys, ctr nucl phys, hanoi 10000, vietnam",1,13,11,78.57142857142857
"hust, sch elect engn, 1 dai co viet rd, hanoi, vietnam",8,11,11,91.66666666666666
"hanoi univ sci & technol, sch chem engn, dept inorgan chem, hanoi, vietnam",8,13,13,92.85714285714286
"vietnam natl univ, law, e1,144 xuan thuy, hanoi 1000000, vietnam",9,10,9,81.81818181818183
"hanoi univ sci & technol, adv inst sci & technol, lab electron microscopy & microanal, 01 dai co viet st, hanoi 10000, vietnam",8,23,18,75.0
"can tho univ, coll technol, dept chem engn, campus ii,3-2 st, can tho city, vietnam",4,15,13,81.25
"vietnam acad sci & technol, inst trop technol, 18 hoang quoc viet st, hanoi, vietnam",1,15,13,81.25
"hanoi univ sci & technol, sch chem engn, c4-311,1 dai co viet rd, hanoi, vietnam",8,15,15,93.75
"vietnam acad sci & technol, dept environm enhancement solut, inst environm technol, 18 hoang quoc viet st, hanoi, vietnam",1,19,16,80.0
"vietnam natl univ ho chi minh city, univ sci, dept optimizat & syst theory, 227 nguyen van cu,dist 5, ho chi minh city, vietnam",0,24,18,72.0
"ton duc thang univ, fac sci appl, 19 nguyen huu tho,tan phong ward,dist 7, ho chi minh city 700000, vietnam",5,20,20,95.23809523809523
"ha noi univ sci & technol, icea, engn & automat, hanoi, vietnam",8,12,11,84.61538461538461
"can tho univ, dept biol, can tho, vietnam",4,8,7,77.77777777777779
"hue univ educ, dept chem, hue, vietnam",7,7,7,87.5
"ton duc thang univ, fac informat technol, nlp kd lab, ho chi minh city, vietnam",5,15,15,93.75
"hanoi univ sci & technol, vjiist, 1 dai co viet rd, hanoi, vietnam",8,13,13,92.85714285714286
"ton duc thang univ, fac sci appl, 19 nguyen huu tho st,tan phong ward,dist 7, ho chi minh city 70000, vietnam",5,21,21,95.45454545454545
"vietnam acad sci & technol, inst math, grad training ctr, 18 hoang quoc viet, hanoi 10307, vietnam",1,17,16,88.88888888888889
"vietnam acad sci & technol, vietnam natl museum nat, 18 hoang quoc viet st, hanoi, vietnam",1,16,14,82.35294117647058
"duytan univ, danang 55000, vietnam",6,5,5,83.33333333333334
"ton duc thang univ, dept management sci & technol dev, fac humanities & social sci, ho chi minh city, vietnam",5,20,19,90.47619047619048
"can tho univ, dept math, teacher coll, can tho city, vietnam",4,11,9,75.0
"hue univ, coll sci, phu nhuan ward, 77 nguyen hue, hue city 530000, vietnam",7,14,13,86.66666666666667
"hanoi univ sci & technol, sch nucl engn & environm phys, hanoi, vietnam",8,13,12,85.71428571428571
"can tho univ, sch educ, dept biol, can tho, vietnam",4,10,9,81.81818181818183
"hanoi univ sci & technol, dept electrochem & corros protect, hanoi 10000, vietnam",8,13,11,78.57142857142857
"univ sci, vietnam natl univ ho chi minh city, fac environm sci, 227 nguyen van cu str,dist 5, hcmc, vietnam",0,20,17,80.95238095238095
"can tho univ, crop protect dept, coll agr & appl biol, can tho city, vietnam",4,15,13,81.25
"vnu univ engn & technol, 144 xuan thuy st, hanoi, vietnam",9,11,11,91.66666666666666
"hue univ, hue univ educ, dept chem, hue city, vietnam",7,10,8,72.72727272727273
"inst trop biol vast, dept biol resources, 85 tran quoc toan str,distr 3, hochiminh city, vietnam",1,16,15,88.23529411764706
"viet nam natl univ, hanoi univ sci, dept cell biol, fac biol, 334 nguyen trai rd, hanoi, vietnam",9,18,17,89.47368421052632
"vietnam natl univ, sch med & pharm, dept maxilostomatol, hanoi, vietnam",9,11,10,83.33333333333334
"vnuh univ engn & technol, fac informat technol, hanoi, vietnam",9,10,9,81.81818181818183
"vietnam natl univ, univ sci, res ctr environm monitoring & modeling, hanoi, vietnam",9,13,12,85.71428571428571
"vietnam acad sci & technol, dept mat & pharmaceut chem, hcmc 70000, vietnam",1,13,11,78.57142857142857
"hanoi univ sci, dept chem, 19 le thanh tong, hanoi, vietnam",9,11,11,91.66666666666666
"ton duc thang univ, fac environm & labour satefy, ho chi minh city, vietnam",5,14,14,93.33333333333333
"duy tan univ, 182 nguyen van linh, thanh khe, danang, vietnam",6,11,11,91.66666666666666
"vietnam natl univ, univ technol, fac chem engn, 268 ly thuong kiet st,dist 10, hochiminh city, vietnam",0,17,16,88.88888888888889
"hue univ, dept environm sci, coll sci, hue, vietnam",7,9,8,80.0
"vietnam natl univ, univ informat technol, fac comp networks & commun, hanoi, vietnam",9,13,12,85.71428571428571
"can tho univ, dept soil sci, 3-2 st, can tho city 900000, vietnam",4,13,11,78.57142857142857
"duy tan univ, 3 quang trung, hai chau, da nang, vietnam",6,11,11,91.66666666666666
"thang, bh; minh, pn, vietnam acad sci & technol, inst mat sci, lab carbon nanomat, a2 bldg,18 hoang quoc viet rd, hanoi 122102, vietnam",1,24,23,92.0
"vietnam natl univ hochiminh city, hochiminh city int univ, sch biotechnol, quarter 6, hochiminh city, vietnam",0,16,12,70.58823529411765
"viet nam univ agr, hanoi, vietnam",3,6,6,85.71428571428571
"vietnam natl univ, ctr water management & climate change, ho chi minh city, vietnam",0,14,13,86.66666666666667
"hue univ med & pharm, dept microbiol, hue, vietnam",7,9,9,90.0
"ton duc thang univ, fac environm & labour safety, ho chi minh, vietnam",5,13,13,92.85714285714286
"vietnam acad sci & technol, iet, hanoi, vietnam",1,8,7,77.77777777777779
"vietnam natl univ, sch med & pharm, dept pharm, hanoi, vietnam",9,11,9,75.0
"vietnam acad sci & technol, inst ecol & biol resources, dept mol systemat & conservat genet, 18 hoang quoc viet, hanoi, vietnam",1,22,19,82.6086956521739
"vietnam natl univ, ho chi minh city univ technol, fac mat technol, natl key lab polymer & composite, ho chi minh city, vietnam",0,23,17,70.83333333333334
"vietnam natl univ agr, fac agron, hanoi, vietnam",3,8,7,77.77777777777779
"vietnam acad sci & technol, space technol inst, hanoi, vietnam",1,10,9,81.81818181818183
"hue univ med & pharm, dept microbiol, hue city, vietnam",7,10,9,81.81818181818183
"hochiminh city univ technol, hcmut vnu, fac elect & elect engn, hochiminh, vietnam",0,13,12,85.71428571428571
"ton duc thang univ ho chi minh city, dept automat, 19 nguyen huu tho st tan phong ward,dist 7, ho chi minh city, vietnam",5,24,20,80.0
"vast, imer, 246 da nang st, haiphong, vietnam",1,8,8,88.88888888888889
"vietnam acad sci & technol vast, inst ecol & biol resources, 18-hoang quoc viet, hanoi, vietnam",1,16,14,82.35294117647058
"hanoi univ sci & technol, sch elect & telecommun, adv program biomed engn, dept biomed engn, hanoi, vietnam",8,18,15,78.94736842105263
"vnu univ sci, fac geol, 334 nguyen trai, hanoi, vietnam",9,10,10,90.9090909090909
"can tho univ, dept automat technol, 3-2 st, can tho city, vietnam",4,12,10,76.92307692307693
"vietnam natl univ ho chi minh city vnu hcm, ctr innovat mat & architectures inomar, ho chi minh city 721337, vietnam",0,21,16,72.72727272727273
"hanoi univ sci & technol, sch informat technol & commun, hanoi, vietnam",8,12,11,84.61538461538461
"hue univ, coll foreign languages, 57 nguyen khoa chiem, hue city, vietnam",7,12,11,84.61538461538461
"vietnamese acad sci & technol, inst geol, hanoi, vietnam",1,9,9,90.0
"vietnam natl univ, vnu univ sci, fac biol, dept bot, hanoi, vietnam",9,12,11,84.61538461538461
"vnu univ sci, fac biol, hanoi, vietnam",9,7,7,87.5
"hue univ coll educ, 34 le loi str, hue city, vietnam",7,11,10,83.33333333333334
"vietnam natl univ ho chi minh city, univ sci, lab canc res, ho chi minh city, vietnam",0,17,11,61.111111111111114
"hanoi univ sci & technol, dept ship engn & fluid mech, sch transportat engn, hanoi, vietnam",8,16,15,88.23529411764706
"vietnam natl univ agr, dept entomol, hanoi, vietnam",3,8,7,77.77777777777779
"univ sci, dept chem, hue city, vietnam",7,7,7,87.5
"vietnam acad sci & technol, southern inst ecol, ho chi minh city, vietnam",1,13,12,85.71428571428571
"int univ, ho chi minh city, vietnam",0,7,7,87.5
"hue univ med & pharm, infertil, obstet & gynecol, hue, vietnam",7,11,10,83.33333333333334
"vnu univ sci hanoi, fac chem, hanoi, vietnam",9,8,7,77.77777777777779
"vnu univ sci, fac geog, 334 nguyen trai, hanoi, vietnam",9,10,10,90.9090909090909
"vietnam natl univ, ummisco, ird, ifi,umi 209, 144 xuan thuy, hanoi, vietnam",9,12,11,84.61538461538461
"ton duc thang univ, dept management sci & technol dev, ho chi minh city 700000, vietnam",5,16,16,94.11764705882352
"vietnam natl univ, univ sci, dept mat sci, ho chi minh city, vietnam",0,13,11,78.57142857142857
"ton duc thang univ, inst computat sci, ho chi mirth city, vietnam",5,12,12,92.3076923076923
"can tho univ technol, sch mech engn, can tho, vietnam",4,10,9,81.81818181818183
"vietnam acad sci & technol, inst environm technol, hanoi, vietnam",1,10,8,72.72727272727273
"vietnam natl univ, univ sci, dept organ chem, fac chem, hochiminh city, vietnam",0,13,11,78.57142857142857
"vietnam natl univ ho chi minh city vnu hcm, univ sci, fac chem, ho chi minh city 721337, vietnam",0,19,13,65.0
